unique_id,birth_year,workclass,fnlwgt,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
6a15b995-5bac-4afb-ac91-bcb14b461b59,2003, Private,184568, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,143036
9fdc03be-6009-432d-9cce-beb420c62cac,1992, Private,222205, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,60052
fbd97212-7481-4638-bf14-31fa37661db7,1984, Private,203761, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,131902
1c17ad9d-f636-44f0-be60-fc587d2bd163,1990, Private,48014, Separated, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,123276
c7981d16-e1e5-44bb-90c9-bb530c1aab72,1986, Federal-gov,115433, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688,0,33, United-States,82094
2b9c5560-c309-46da-88bd-cff577d80c9c,1985, Local-gov,357173, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,59, United-States,62355
5eb8b1fb-9eb3-417f-b1b6-fc7cbe274e35,1975, Private,82649, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,45, United-States,149177
6bf357d8-77c4-4eb4-bd71-83fd944d05e8,1980, Federal-gov,44822, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,91071
3b613c1b-d70c-4fbb-a44d-315c7cd0feed,2005, Private,27433, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,131635
1154160b-cb30-4cfd-b587-47cf47ab41b9,1977, Private,162034, Married-civ-spouse, Sales, Husband, White,,0,0,60, United-States,138216
06c4ab04-132d-4009-a28b-4eec7429b1bd,1972, Self-emp-not-inc,313243, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,94770
8e7dd208-20cd-4196-969f-453f93e156b7,1969, ?,170994, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,121618
3903b9d7-074e-44d8-9afd-3467e15df7f7,1971, Self-emp-not-inc,105478, Married-civ-spouse, Exec-managerial, Husband, White,,0,2415,40, United-States,78365
17622fa6-a9bb-45b3-93bf-a3e010cba6e8,2001,,269687, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,149685
d3e7f17d-d13f-4b7c-83d5-fb7dba6b7034,1993, Self-emp-not-inc,175856, Married-civ-spouse, Craft-repair, Husband, White,,0,0,60, United-States,92705
3852b9c8-d776-4267-b279-0f4612ce7fee,1973, Private,138847, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,57169
40a56970-2612-43e7-ada4-7c1246bbced0,1967, Private,142791, Widowed, Sales, Other-relative, White, Female,0,1602,3, United-States,148426
1f6f5efc-4bad-4a2a-ac74-06ca8ed6f404,1974, Federal-gov,221532, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,94555
35cfa50f-261f-421b-8824-1c2c84ef106f,1990, Private,329587, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States,109770
9f84beda-c0b6-4b1f-80b7-d45127080636,1999, Private,213383, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,131212
4812cc18-30fc-4122-8344-b446fedda562,1972,,46788, Divorced, Craft-repair, Unmarried, White, Male,0,0,25, United-States,140197
94587783-b6ab-480e-8ee3-31a1687ce55f,1982, Private,198341, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,55, India,53318
6e7677fa-1f9f-47a7-ac75-e3da8e7c658a,1982, Private,413297, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,127637
0b77b1af-1e7d-4f34-bc9c-49227db78be4,1989, Private,58343, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States,98546
fc9aa8bc-b74b-4cd7-99d2-0e8166d40163,1978, Local-gov,183168, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States,127753
e3d57d64-9abf-434b-9f16-bb4d65ef58da,1991, Federal-gov,182714, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States,119608
06ec0767-547b-4345-ba4c-965d8310943c,1987, Private,385452, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States,76350
b6ca7ad3-0c38-4dfe-ac77-e61670479462,1996, Private,388112, Never-married, Farming-fishing, Unmarried, White, Male,0,0,77, Mexico,81454
df644a5d-1f90-4b87-941d-aa7137de68f4,1975, Private,175070, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,146437
119cd46b-eaa0-453a-ba17-0dc345e9871f,1978, Federal-gov,20956, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,130868
b00324c7-74e9-46e9-9454-dfa6affe19a8,1991, Private,202822, Never-married, Other-service, Unmarried, Black, Female,0,0,14, Trinadad&Tobago,89832
d36494d6-4d55-41cc-8b3b-3e6aeeac05f9,1986, Federal-gov,172571, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,90750
80c1fd04-6714-42c9-a9d8-52d3617a7029,2000, Private,390348, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,135803
1f081dac-f111-4914-8dce-0e4707d670f6,1982, Private,94600, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,66022
71c64f7d-191c-4bf6-bf84-f0fcce8a11af,1991, Self-emp-not-inc,155343, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,72, United-States,110981
0f213fe5-bb31-44c6-87b6-3710bab0b267,2001, Private,311376, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,106886
020b618b-8cdd-4570-b49c-cc3d410ae4ab,1983, ?,230020, Married-civ-spouse, ?, Husband, Other, Male,0,0,40, United-States,121818
105e1504-b932-43b8-97cb-5280edb37dea,1985, Private,77146, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States,97829
7e6c7da2-441f-4961-990b-34f96bb7bdd2,1982, Self-emp-not-inc,82297, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,50, United-States,57903
f46bcdb9-a9ff-4402-8acd-f82a575a02e6,1977, Private,188081, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,115113
3743ed9e-9613-4526-95bf-92513d5c032b,1983, Local-gov,22155, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60, United-States,109124
4be45151-4d48-45cb-9343-5f424a36da77,1976, Private,46677, Divorced, Exec-managerial, Unmarried, White, Female,0,0,42, United-States,141524
dd9e6817-ec0c-401a-a8ac-e572ffaad6bb,1989, Private,188069, Never-married, Prof-specialty, Not-in-family, White, Male,13550,0,55, ?,118219
5d3a6e7b-8afa-404b-9fc4-60d9d3735ee1,2001, Private,117480, Never-married, Craft-repair, Own-child, White,,0,0,44, United-States,129275
e8a4ea50-9ece-44a4-bef0-32bd3d2acf1b,1966, Private,322691, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,72396
1eb387bf-2d35-49c0-baac-a6ce56ab6efe,2001, Private,302195, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,73390
4239d82e-3ced-4d08-bd71-69ad41300ae3,1992, Private,257068, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,37, United-States,99231
54607fcf-3bd2-40f6-9218-02583f50cf50,1975, Private,180899, Divorced, Exec-managerial, Unmarried, White, Male,0,1755,45, United-States,85315
1242481d-3ba8-43f0-a52c-314119bf5537,1983, Private,168324, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,85281
b92eacf5-5356-4083-a0eb-a95d4d94b853,1994, Private,303867, Separated, Transport-moving, Not-in-family, White, Male,0,0,44, United-States,64783
26799367-9377-45e9-bc5d-889eb3b260d8,2005, Private,38619, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,10, United-States,74127
ca62373a-5a44-4113-a958-fc713517bfb3,1980, Private,180985, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, ?,149929
abe83f08-4b45-4f24-b730-eaec2c99230c,1973, Local-gov,195844, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,134226
086001d5-a203-4e12-9107-cddb20570647,1991, Private,333701, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States,131074
4ec5d003-264f-426d-a836-f9d304087170,2005, Private,223648, Never-married, Sales, Own-child, White, Male,0,0,20, ?,130829
37e5db21-5b95-416c-a77d-95646edf5d6f,1977, Private,277545, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, ?,66300
d5197fee-b1dd-4f1f-84f9-d55a54b92145,2005, Private,383637, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,149854
78af1546-4d4e-4305-b301-db974463005a,2007, Private,231439, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,106170
a9538920-8881-45ae-ab4a-4816c287e2c4,1972, Private,99602, Separated, Craft-repair, Own-child, Black,,0,0,40, United-States,55444
f16a08b6-fc12-48e4-926c-2ae6b76392f3,2005, Private,266255, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,136502
5fe2a140-447e-42db-9b53-139b11a64aab,1954, ?,207627, Married-civ-spouse, ?, Husband, White,,2228,0,24, United-States,140942
6debddb7-c05b-4562-a664-9f52cdf2d3e8,1991, Private,256211, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander,,0,0,40, South,141185
ee8ea802-3427-49a5-9015-88fe7a1792ee,2002, Private,99697, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,115272
e6e23cb5-bad4-4dc4-9c42-7a309e5253d4,1972, Private,155434, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,103840
1a8a67f7-cf92-478d-9eda-6f236ce7038a,1962, Private,195343, Divorced, Prof-specialty, Unmarried, White, Male,15020,0,50, United-States,123949
edf57e69-9559-4670-8062-af79be610056,1948, Self-emp-not-inc,174309, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,80242
5bc938bb-43ae-4e7c-a893-6800d27fa12b,1993, Self-emp-not-inc,203463, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,51351
3ac47db3-c5c6-4875-98c1-8f4736b6d75a,1984, Private,121874, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States,79469
9f45c7cd-b102-4305-850a-26409a3bec44,1987, Private,218188, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,32, United-States,125568
23a50567-4ddd-41e8-b9e3-074b601dae06,1994, Private,258170, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,79492
65ced740-5a13-4c89-add8-a0ca3492c2f0,1949, Private,200068, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,103036
d2bee49e-a2fc-40c6-8bd1-37802830c1a1,1987, Private,360743, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,120568
d0a67780-7137-4e94-95a0-06ae02be4a33,1990, Private,609789, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, ?,69528
180ebdd5-bdbb-4678-a12e-5b47f87d8509,1994, Private,133602, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,53670
8fdf64a8-60a3-4b6c-8148-8a7d6d7a9028,1988, Private,108997, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,119652
16aae312-ede1-48a4-a283-5eaf9687015d,1976, Private,240629, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy,144127
8ae8bdad-1f13-4a6b-a67d-2277c15dbec8,2000, Private,236696, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,135556
e8b09ea2-e6f8-488e-9680-798687b1eb1d,1969, Private,305759, Divorced, Other-service, Not-in-family, White, Male,0,0,40, ?,104899
4aa0c9ac-0f3f-418f-b45b-a230c0bb7188,1958, Private,78855, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,67719
cc09da97-84b3-4068-bc63-89306efc18a1,1996, Private,175431, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,142568
4fe055a6-f768-475b-9ede-d8677920955e,1989, Private,360799, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,56098
f44d8fb0-99da-4158-8ba1-1d3dadc5a815,1965, Private,98350, Divorced, Other-service, Not-in-family, Asian-Pac-Islander,,0,0,40, China,86216
243bf636-6699-4daf-8aa4-889ae664051e,1981, Private,180599, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,114826
223d5927-d0af-4232-8046-643728a6e203,1983, Local-gov,134524, Divorced, Craft-repair, Unmarried, White, Female,0,0,45, United-States,145679
11c7b16d-5651-43bc-872c-a71c23d11cc0,1961, ?,331527, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,56858
d20050f9-aea5-4193-9831-97761e3bd6a7,1983, Private,648223, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,40, Mexico,81769
82936166-ceab-455f-9a61-b5ce53bda16f,1993, Private,265706, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States,113949
8a13ca48-82cd-4e5d-973c-95f89392c54c,2006, Private,174394, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,66620
6f57fe57-0731-46f0-a2dc-24d3afc107a5,1984, Self-emp-not-inc,284706, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,60, United-States,92611
f8805b20-fdaf-4660-afc0-d735d4764a9e,1974, State-gov,103063, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,82706
f62cb22d-4c57-4ec6-9953-9b78b37f6aba,1990, Private,113838, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,117147
a2c1c07a-f934-4443-8e51-e5a1f6a61f35,1970, Private,225599, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, India,106364
ec1bbf2f-f4e3-42ae-86d7-93c2b4e0c956,1971, Private,196278, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,149894
8d46c020-0e9c-46fe-91ae-54e162afcbf7,1979, Federal-gov,201127, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States,55212
75e4171d-2ce1-410f-a077-2ae47fceb10a,2002, Private,509048, Never-married, Sales, Other-relative, Black, Female,0,0,37, United-States,63698
af280d25-ca4a-4f93-b75b-ea3b792df45b,1995, Local-gov,187649, Separated, Protective-serv, Other-relative, White, Female,0,0,40, United-States,126140
69e8135e-de00-4d1c-a1e0-bcce7b177c12,2007, Private,285169, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States,131426
ef38f880-fcec-48d5-b738-330a6a680e41,1999, Private,262978, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,102173
3347a552-31aa-4730-8b7c-ff18b8766918,2002, Private,51362, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States,130931
433761b3-dba0-4986-a17e-ff7ba0664654,1991, State-gov,200289, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,19, India,144859
b96e2515-4568-41b9-8df8-3822ba4dc531,1976, Private,175925, Married-civ-spouse, Machine-op-inspct, Husband, White,,0,0,48, United-States,146429
baadda7b-1046-4ba7-b00f-5cad25d1e782,1975, State-gov,324791, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,138530
d9b34460-b7b4-4872-a765-089c079977ec,1977, Self-emp-not-inc,185673, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,80668
df69d749-cd79-4bcb-9cbc-f7e02287dc95,1984, State-gov,456110, Divorced, Transport-moving, Unmarried, White,,0,0,52, United-States,146538
c80c2c97-943e-41be-8412-1ce9bc63db09,2003, Private,27049, Never-married, Adm-clerical, Own-child, White,,0,0,12, United-States,79332
3d7fe2bd-b6cf-4847-b53f-13e9d18f5f89,1994, Private,86808, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,121322
7857f0ac-294b-445c-8a22-5aaa995497dd,1989, State-gov,372130, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States,93952
94b23d64-0bc9-4642-972e-a8ae1af25863,2003, Private,140764, Never-married, Adm-clerical, Other-relative, White,,0,0,45, United-States,128632
02809bb3-e130-49a8-a092-ee83b680e694,2006, Private,133654, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,61600
e9e064eb-aa6e-415c-986f-8b43df972657,1972, Local-gov,146565, Divorced, Other-service, Not-in-family, White,,4865,0,30, United-States,88670
89bf1017-c30a-4e59-844d-4023d74df675,1975, Private,71195, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,99298
4cf1cdcf-34ce-4e32-9aa8-6a5f6379db61,1992, Private,207301, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States,111931
b21f13db-25b8-43f1-816d-410da062a9e8,1984,,70645, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States,90831
076374d9-78cb-4055-8997-71a6c8fe9ffd,1994, Private,242460, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,76398
97f6028f-9096-4f4f-a232-84fc6e146826,1997, Private,126060, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,98264
4a7fca00-70c9-4817-b3f7-9c8765f76b20,1969, Private,160303, Widowed, Adm-clerical, Other-relative, White,,0,0,40, United-States,89792
9573e908-c510-4ce6-b4c2-dd01c5a90af1,1978, Federal-gov,110884, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,141739
d56dda77-12af-4ae4-a283-12b67b2083ed,1963,,411652, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico,121612
7c552a55-18b4-4ada-b0a9-36282a48e19a,1990, Private,381153, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,57137
a2e2d889-ed63-4925-9fc9-60bb044882cb,1978, Private,73434, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,74584
a0e77363-f401-4d93-9908-61dad56d7f23,2005, ?,369527, Never-married, ?, Own-child, White, Female,0,0,40, United-States,64039
c642d4ee-58d8-4214-a741-70a1e6a2b86f,1960, ?,338355, Married-civ-spouse, ?, Wife, White, Female,0,0,15, United-States,51473
981b9057-eeb2-43c8-9f3b-aa46a1a39755,1995, Private,169544, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,56479
23f85faf-c7cc-4814-8e42-4afa657de99b,1985, Local-gov,57424, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,85285
4a1f9879-fae2-4cc9-b5e4-a2100737c8f7,1975, Private,189498, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,99104
c55a0068-61d6-496c-8065-332bd5f89297,2006, Private,41794, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,101675
862c0b6f-abc5-445d-9908-a95b6b435289,1974, Self-emp-not-inc,167380, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,93737
370113bd-fd42-4a33-a811-f6b42ae61994,1975, Private,323773, Married-civ-spouse, Priv-house-serv, Other-relative, White, Female,0,0,40, United-States,75341
f828c495-d8cd-4a75-9745-3fd82e105f28,1976, Private,217019, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,28, United-States,106608
66c85045-36af-47cd-a4b7-d052e37aba41,1976, Private,498325, Married-civ-spouse, Transport-moving, Husband, White,,0,0,50, United-States,88326
c345c5ae-b12c-4336-8458-208d3b3c6cf2,1991, State-gov,175023, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,37, United-States,127318
a666d34c-b001-4f16-878f-63e165df066e,1975, Private,296849, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,55870
